poverty,no_broadband,disability,limited_english_households
0.5597555533868277,0.03805618531378095,0.24869401730623836,0.1534942439931529
0.06349314399359982,0.29942638906106145,0.5151534506904291,0.12192701625490965
0.8184830596715471,0.032724609120105885,0.13688026193596697,0.011912069272380085
0.21651006966981862,0.2543444799772447,0.010045019591067501,0.5191004307618691
0.21089182328733863,0.26924836650911244,0.08699592319409692,0.4328638870094521
0.016187481458062335,0.4765992567007334,0.303460817430321,0.2037524444108832
0.15963878867046846,0.35846407654114815,0.0561585450954406,0.42573858969294287
0.01348477616817093,0.16160551932084097,0.2847057326161403,0.5402039718948478
0.1645897945584794,0.34234551557958187,0.10097514837833177,0.392089541483607
0.4997707786758132,0.35239061073103806,0.07074647149820891,0.07709213909493988
0.5510021126609276,0.019081583767548586,0.14604219077881406,0.2838741127927096
0.11829944016106395,0.140113595998819,0.7085730347859123,0.03301392905420471
0.4776369091431625,0.21547989989456331,0.27538920936042777,0.03149398160184631
0.25863700770107984,0.3502384820890363,0.08629056437939236,0.3048339458304914
0.09852154880604591,0.16455465719354193,0.26242477392863134,0.4744990200717808
0.22804083285211924,0.4786209318768017,0.1174835829357237,0.17585465233535538
0.05795232061285831,0.8140662310399269,0.06108261521928852,0.06689883312792605
0.07334702235521758,0.7204007372264711,0.06849457207775628,0.13775766834055506
0.2535935535355025,0.40266146356515287,0.22449125517128846,0.11925372772805604
0.07978880637239502,0.3873514456574762,0.17109979507145426,0.3617599528986746
0.46711620794708403,0.17789011172441677,0.1588151121565285,0.19617856817197077
0.7132527869959139,0.15508847877573476,0.05356820259132118,0.07809053163703035
0.3679719155320602,0.12217576161218563,0.3051307262447967,0.20472159661095735
0.0007675366777223588,0.10966332475246357,0.576033519150857,0.31353561941895725
0.29218905614147384,0.07041577620381771,0.5987598804806752,0.038635287174033445
0.16773660917884708,0.026697613617629287,0.1455406223219071,0.6600251548816165
0.3286673731503573,0.09290727480895992,0.5092526782352992,0.06917267380538358
0.5486476883691273,0.08962746576149332,0.25582351697552663,0.10590132889385269
0.16549887642118086,0.626822995514774,0.15084485044634505,0.05683327761770002
0.387427831730629,0.1416210944408398,0.3781603991412882,0.09279067468724303
0.1666205704463099,0.17531907932854254,0.44141994617972713,0.21664040404542034
0.7929173887357158,0.010559576328902908,0.13126418267515116,0.06525885226023012
0.19773452486965468,0.3436474676938367,0.10794114463655259,0.350676862799956
0.07665262495435028,0.2817127748090857,0.06315476164852618,0.5784798385880379
0.15534531340877852,0.16868830394402917,0.07538104298718717,0.6005853396600053
0.3825638004095954,0.3209549821034782,0.04230644397031241,0.2541747735166139
0.19463754709425884,0.04976116846967523,0.4100010276357905,0.34560025680027545
0.02846327969156682,0.29109362461516614,0.5399274926407716,0.1405156030524954
0.021466191516186447,0.32690255716248595,0.25367832034056226,0.3979529309807653
0.04736162127424111,0.2297858326634137,0.04793848924364964,0.6749140568186957
0.5930148767222195,0.2306148593868502,0.12702029308710522,0.049349970803825076
0.08491718555261815,0.11970373889605165,0.41137931238320014,0.38399976316812995
0.5550070033913722,0.18223813761058297,0.037924843844653465,0.2248300151533914
0.039925492642760824,0.09902733075817083,0.32098604332258235,0.540061133276486
0.39383622165075316,0.24230554434702628,0.15384223524289953,0.2100159987593211
0.15166056712016135,0.14756611319803908,0.6283027785640638,0.07247054111773574
0.33064170900287354,0.5798807345846833,0.07029783064254286,0.01917972576990021
0.3929629986554803,0.17132967062807244,0.07457108416906676,0.3611362465473805
0.38589177924709434,0.2162615268548442,0.24443498196388905,0.1534117119341725
0.030352459665116703,0.5172683400718755,0.44814350289418003,0.004235697368827864
0.14645571889357853,0.010941851098563141,0.6795248023671683,0.16307762764068998
0.3383227641384811,0.42794006041588534,0.16510918085436602,0.0686279945912675
0.5374439665308922,0.08595737278142579,0.35692730329862615,0.019671357389055788
0.3953049408840296,0.059765970462572655,0.29111670066420386,0.253812387989194
0.11555138431160379,0.6488533956679203,0.012933203602107023,0.22266201641836902
0.1518652105001452,0.2076927681482933,0.3793596004494749,0.2610824209020867
0.08407692256423473,0.09508431540407572,0.07572676764396032,0.7451119943877292
0.24867165334782393,0.5078452373040446,0.10576022414918458,0.13772288519894701
0.3298965921609679,0.10341116580535682,0.5465502639665591,0.02014197806711622
0.4374842060565469,0.28890693158405784,0.16265412274462357,0.11095473961477179
0.41713657936282833,0.14525278089321766,0.26873211404705066,0.16887852569690326
0.5704169665355182,0.02290228476549398,0.22296052620933277,0.1837202224896552
0.20795371662653037,0.29410667432108917,0.1695514952524756,0.32838811379990485
0.1382277106108738,0.09691909172075912,0.6683815150680343,0.09647168260033276
0.2378188490220934,0.03505320638537417,0.020431293021768535,0.706696651570764
0.5758011370731118,0.1453987390867765,0.06605711635943942,0.21274300748067235
0.36983048760484205,0.34840382676529597,0.16125890313856056,0.12050678249130134
0.36774957801794594,0.13028297435766809,0.468439088965423,0.033528358658963024
0.1573807382203182,0.17966625275738848,0.26496340101438853,0.39798960800790484
0.3865251504340981,0.07186862322102017,0.1972107749895129,0.34439545135536886
0.16889150984882975,0.055575005686584834,1.989683424034994e-05,0.7755135876303452
0.20278303819646726,0.2517922313821886,0.38209645440961365,0.1633282760117306
0.37409506917559365,0.30427147854430986,0.04619945735890055,0.27543399492119597
0.2813084338390263,0.7042402593557381,0.0018153432878928418,0.012635963517342927
0.1825509161300093,0.5579917131047385,0.06450765491225752,0.19494971585299484
0.13653888171179096,0.20818459775768042,0.5045586202657932,0.15071790026473536
0.3021528265897506,0.25248668942664737,0.3337906596750217,0.11156982430858027
0.31905924480138187,0.15867089406975138,0.17306466115572425,0.34920519997314253
0.07969835834050873,0.09500824608598325,0.6802438267055646,0.14504956886794337
0.3257262984776849,0.38711933528054343,0.07288201953949987,0.2142723467022718
0.06891086837304723,0.32745802231349214,0.595614652651344,0.008016456662116806
0.03272796091883352,0.038324754785428336,0.010617964343246562,0.9183293199524917
0.10366046720476295,0.09886482014674883,0.03973071727520795,0.7577439953732802
0.38258108187058276,0.5260011793453357,0.02987223890121967,0.06154549988286187
0.030041839339529513,0.5512985108067281,0.32971906728208783,0.08894058257165459
0.327405896390781,0.15795422136553738,0.09126334580314693,0.42337653644053463
0.4083023474402371,0.11114420770957992,0.35915366815804317,0.12139977669213987
0.5363460318206817,0.0024111803962114805,0.2659498082378774,0.19529297954522942
0.05706400901078233,0.08549256429251852,0.2582039545883765,0.5992394721083226
0.10674797380382373,0.08911943580702954,0.46010277382835724,0.34402981656078957
0.5278265307481447,0.007590681465130991,0.16900186363581934,0.2955809241509048
0.13700962030517846,0.08522105161874487,0.10829849097223186,0.6694708371038447
0.5538692886158278,0.12871761759269512,0.026270342158017476,0.29114275163345943
0.2824963408117127,0.14753394148211965,0.08783217323761382,0.48213754446855384
0.020447885867042288,0.03381939678701732,0.5875280912446774,0.35820462610126297
0.1957926546564965,0.3911721916202922,0.2913504639344081,0.12168468978880309
0.026069282724051873,0.852693219443737,0.06885676643904766,0.05238073139316358
0.349826479953493,0.04367747116487358,0.5675959420649302,0.038900106816703035
0.3173332713044121,0.029830862477426102,0.30108329733760747,0.3517525688805543
0.10209691884735483,0.2730921125928322,0.2797717202866872,0.34503924827312565
0.3724118510315487,0.140940972040568,0.0033162038446896006,0.4833309730831936
0.06191962998347638,0.44504546544565354,0.47499655491023063,0.018038349660639472
0.16784565727676481,0.06305917205186846,0.21655166916611462,0.5525435015052521
0.04102502355894257,0.7636824918035031,0.15759275932789352,0.037699725309660675
0.17689063332673147,0.044803101849918855,0.5599732416587747,0.21833302316457495
0.48964074818042863,0.17678298232414769,0.24455872387707148,0.08901754561835228
0.021950089163563894,0.17225230010935408,0.2567079852781672,0.5490896254489149
0.36670880315913956,0.3730231361695058,0.2207818979403411,0.039486162731013554
0.14245013053096506,0.03578908803059439,0.5270387405206829,0.2947220409177577
0.41327508572857385,0.39050933661027915,0.1335833745000471,0.06263220316109987
0.2176688426067741,0.09392543418080361,0.6541987287726316,0.03420699443979076
0.3096716794577895,0.06131940702719697,0.5075422850241894,0.12146662849082417
0.14018912928875288,0.1026641981012566,0.7566917118929598,0.00045496071703072166
0.6057239937761508,0.2571069825270019,0.04774018748607299,0.08942883621077449
0.0799241804731047,0.20829804969216473,0.4192211834024671,0.29255658643226357
0.4346085509985741,0.2199359301440249,0.33259162295605477,0.012863895901346224
0.35966569058521414,0.10039297481855275,0.3123728616081927,0.22756847298804042
0.11558283144136774,0.1059595734174756,0.6366325377977927,0.14182505734336387
0.10003950734028597,0.49984590241426935,0.17218891886091856,0.22792567138452627
0.2035826627910883,0.34303726683875285,0.45278764696631385,0.000592423403845047
0.1993921333601652,0.39319780729817594,0.2985414381362614,0.10886862120539742
0.4682460498113452,0.053171613963396945,0.1681359125174503,0.31044642370780756
0.07351892811766483,0.03386345143761594,0.859607519941938,0.03301010050278126
0.3371013859413551,0.11279816088908651,0.23622455210778118,0.31387590106177715
0.444257761590879,0.4127793627175791,0.11597113804796601,0.02699173764357597
0.3504337171986064,0.06758275650193542,0.14277718019067967,0.4392063461087787
0.18935974447693008,0.5096037795485391,0.12252450215461719,0.17851197381991357
0.38867813691608555,0.08683359031048456,0.42203836688457474,0.10244990588885533
0.047903456041711194,0.0930268036037448,0.6919412349256693,0.1671285054288746
0.1098564302108398,0.05334059030847817,0.7956644771029854,0.041138502377696576
0.01958238620628334,0.034424615668957735,0.3501758161467812,0.5958171819779776
0.6304103028732705,0.19447841383531614,0.12434543931731276,0.05076584397410073
0.11968624961373718,0.05566923409826689,0.558205884904639,0.26643863138335716
0.04377637108513922,0.08166738243422199,0.08658317756247898,0.7879730689181598
0.4717275176736908,0.25210997765759724,0.2601251055123494,0.016037399156362632
0.8213000043924447,0.04180188892318504,0.018579211260149085,0.11831889542422111
0.8697629562451308,0.019683989775688113,0.035106926701148435,0.07544612727803253
0.3087120147932502,0.19962629763496972,0.3036471636046769,0.18801452396710308
0.12506070215478463,0.37689392195626603,0.1900673773835679,0.3079779985053814
0.0825032950296759,0.7516341186393928,0.08790687564025655,0.07795571069067467
0.20402811412391741,0.0255404116708561,0.30292837942535467,0.4675030947798719
0.3071792588036037,0.3584620367155172,0.16095585478662633,0.1734028496942529
0.5947018757433801,0.0686610553279878,0.314994454412752,0.021642614515880308
0.008333327928456109,0.5375599522296906,0.044847693338862876,0.4092590265029905
0.13239665208288198,0.46560362010293216,0.38909819593460715,0.012901531879578857
0.12105516706778437,0.3201910995571615,0.05371569046792562,0.5050380429071284
0.6275073632327292,0.2074543110321946,0.00914165266412416,0.15589667307095198
0.14450931516262666,0.058562995952112916,0.3782153250651384,0.418712363820122
0.10583514543832234,0.037335003775316906,0.42424319333770955,0.43258665744865127
0.6666565194724016,0.04089618798688625,0.06530962327358038,0.22713766926713172
0.4649281047836515,0.32975431845554376,0.05258827725405362,0.15272929950675096
0.06367439404732243,0.45182191782534864,0.4304105773740131,0.05409311075331587
0.47683840951701867,0.217340111785344,0.13470391052473027,0.1711175681729069
0.3318485082707222,0.15534865563687247,0.0244477979689003,0.48835503812350506
0.2565627471285262,0.34345374197789347,0.0641640123733955,0.33581949852018494
0.28936397550332615,0.5618589586338919,0.08155556833982848,0.0672214975229534
0.1036962992337584,0.6626468047854789,0.22188378119480726,0.01177311478595541
0.0028932297067349754,0.003188253247152808,0.11743351635913295,0.8764850006869794
0.04768191999944115,0.3303641483823648,0.1970561120082808,0.4248978196099133
0.4287642829121811,0.12971271053871186,0.13290615799622962,0.30861684855287747
0.12128319529103472,0.07490317606187992,0.6213104619885561,0.18250316665852925
0.38308235545374786,0.023839112210954593,0.2089736741155354,0.384104858219762
0.03746673796312965,0.38691305857111247,0.3715300882046471,0.20409011526111073
0.5616981047511126,0.28468599149240664,0.016027754269909454,0.13758814948657136
0.20183791568663975,0.03844701761419085,0.22672559728397593,0.5329894694151935
0.06613748037028752,0.5706177684540965,0.2717730115480642,0.09147173962755169
0.31766778542248086,0.10675842300561036,0.2636637687072645,0.31191002286464425
0.1666623512521086,0.31231863052289593,0.4919924565724853,0.029026561652510104
0.2182857517639038,0.37570193929879725,0.24635402226301528,0.1596582866742835
0.08429278602475378,0.2685327721294866,0.526662261004683,0.1205121808410765
0.4818341749602722,0.112047073444273,0.08754683145089295,0.31857192014456176
0.22775957325082896,0.17503944660532586,0.5287934169693119,0.0684075631745332
0.5698136929971901,0.0669912562484264,0.21887210646721678,0.1443229442871668
0.16211035231785306,0.07451719113819119,0.2866406064915853,0.4767318500523705
0.15953256029228838,0.2691028527590315,0.04942488856309981,0.5219396983855802
0.5223339053751209,0.07322472841381321,0.39337700872700804,0.011064357484057838
0.10412841949304688,0.06099745926344036,0.20175235030905236,0.6331217709344604
0.2834236367194219,0.404222726522039,0.17186668975832162,0.14048694700021727
0.3771605121578024,0.1553393032885762,0.3538994381811657,0.11360074637245572
0.043463847654114304,0.1459510362550519,0.5631044579410396,0.24748065814979417
0.5527617124921648,0.12117014867185198,0.28083590141849024,0.04523223741749305
0.04277777533699377,0.3607010379483786,0.35294410502344375,0.2435770816911838
0.26166964208667776,0.09829791005806031,0.3006203300652252,0.33941211779003677
0.31426553102620836,0.05681586422870423,0.10485578421043609,0.5240628205346514
0.07671828223629781,0.0013052080240019163,0.6343835634403052,0.287592946299395
0.1251348977183549,0.46442209060151496,0.30521315765806106,0.10522985402206897
0.04791449751044438,0.009780398121539479,0.5493323115471854,0.39297279282083064
0.08803993586214115,0.10379853737185953,0.6878790349017322,0.12028249186426707
0.06307084180221124,0.16294590682721996,0.503193139594739,0.2707901117758298
0.13731502361966388,0.4181863089419601,0.41096475221796913,0.03353391522040701
0.43366665625914325,0.07492278412538632,0.39872783324983574,0.09268272636563461
0.09638699604466022,0.2924477044448256,0.5493842476918411,0.06178105181867302
0.06380788809454556,0.05327847040965807,0.7475036759811183,0.1354099655146781
0.019752273075110884,0.7125008924868388,0.24548827315989818,0.022258561278152254
0.14579381511845804,0.022416482403219244,0.488159598631909,0.3436301038464138
0.1384591952632234,0.5425163517916188,0.261480754275209,0.05754369866994859
0.18285210038472538,0.28988875598491926,0.5223697944471298,0.004889349183225275
0.015386132297773749,0.35489109422664133,0.6185914976718434,0.01113127580374163
0.44431611637072516,0.10439132787257237,0.14809239767047117,0.30320015808623135
0.15134954820100968,0.34019595933524444,0.4992875163572652,0.009166976106480729
0.12517775127837757,0.18373829521782745,0.3875949998329595,0.3034889536708356
0.47166588100343787,0.12468922020404923,0.12738027410811442,0.2762646246843986
0.06445459634504398,0.4404315768127074,0.3737396746331223,0.1213741522091263
0.0857394914694197,0.4953626992591863,0.28013576094410164,0.13876204832729244
0.2424658033346549,0.38784294798296837,0.25759611997359383,0.1120951287087827
0.10095929733084148,0.719349472083134,0.01444087479567184,0.16525035579035274
0.06458472291735377,0.09356313079713761,0.675709119550123,0.16614302673538567
0.037445627698730784,0.04019988667723117,0.6770467052670465,0.24530778035699155
0.17103745040228086,0.007126402904498004,0.7160570295450459,0.10577911714817527
0.025803104942075796,0.27262330850642563,0.39367962175970456,0.30789396479179404
0.19343058185029186,0.27948815911328007,0.04663334534425038,0.48044791369217765
0.13069687369969124,0.25228054976976466,0.058911183658431274,0.5581113928721129
0.3838201631853092,0.43743703834685216,0.008131252307941152,0.17061154615989746
0.33419078893067283,0.0894846440648635,0.16145739757165584,0.4148671694328079
0.053978509844633385,0.47635770671618277,0.074566968721485,0.395096814717699
0.3761195860655917,0.2309963791678832,0.021284921006456466,0.3715991137600686
0.0911568996669521,0.5205275567665553,0.24712972847318784,0.14118581509330472
0.5304799987634202,0.08706255326716364,0.18761072492126885,0.19484672304814737
0.42658609228444383,0.2593086717672218,0.23711926872024813,0.07698596722808645
0.16514995033517574,0.22390138256806935,0.28475421979975146,0.3261944472970034
0.3049748814937159,0.03397862349021045,0.07829461347774422,0.5827518815383295
0.07308075100581286,0.19908300366005055,0.7259865257139931,0.0018497196201433621
0.1161060358492786,0.5101841981364921,0.3271619468761126,0.04654781913811673
0.38603180298057105,0.31831911400820667,0.18615958121485002,0.10948950179637217
0.09604418177097633,0.1017531929169862,0.3278046461136338,0.47439797919840365
0.06000429458423328,0.2214570795717176,0.5126238140253881,0.20591481181866111
0.08626895468088637,0.21636476027828883,0.45668960264120134,0.2406766823996234
0.8330644418430774,0.12443555348455362,0.039715521516910754,0.0027844831554581155
0.12469684423510716,0.19676274980730046,0.15669126828139704,0.5218491376761953
0.3847550916302164,0.434402358538114,0.12067676107308666,0.06016578875858298
0.6119038194228245,0.03390075370210321,0.31950088678325506,0.034694540091817425
0.005479890200066841,0.15451637428309276,0.42305350288152355,0.4169502326353167
0.215118712504719,0.1479600341981536,0.6310774282669285,0.005843825030198971
0.010694167782403455,0.536991414228086,0.41951728625482987,0.032797131734680476
0.24053920699791156,0.6533119125551258,0.03924659529084059,0.06690228515612208
0.687388099246948,0.06630487508791177,0.14743633675775478,0.09887068890738528
0.5311238674311559,0.24724712388241973,0.12750621981162372,0.09412278887480083
0.17644823440603913,0.04227707920289628,0.4469924965130589,0.3342821898780057
0.36912091734413555,0.042743391691750905,0.38177634008491435,0.20635935087919915
0.2764157085801135,0.04130542193326643,0.36599828918928135,0.31628058029733874
0.010089255491299121,0.6775385186473862,0.21445661181787132,0.09791561404344329
0.05902546989222028,0.0026118459359907977,0.615872458255327,0.3224902259164621
0.20385260078623782,0.6568330375216356,0.05662474093601484,0.08268962075611183
0.135543524658056,0.5731616516126339,0.26157802847815476,0.029716795251155437
0.0027342597478804383,0.533673642919681,0.460871342618596,0.0027207547138426527
0.04358845736583923,0.44651425777689274,0.10512621745072265,0.40477106740654534
0.06952803388095827,0.25083793361252177,0.06002908262418348,0.6196049498823364
0.10851326899995103,0.42229040835292786,0.05902254288032654,0.41017377976679464
0.6756640873760126,0.20747468904805474,0.10627691362065739,0.01058430995527527
0.281230326352369,0.05845298010696209,0.35818318612580075,0.3021335074148681
0.3120773242407381,0.14768143249620894,0.08830579398491684,0.45193544927813606
0.024178659738015345,0.7559725357262076,0.10689086794538383,0.11295793659039328
0.22677243543351758,0.02898447550384646,0.23564200127565155,0.5086010877869844
0.16417124108938394,0.25782825952010385,0.08450134340104538,0.4934991559894668
0.1696050189663858,0.2597718212866537,0.48059082508740747,0.09003233465955308
0.6518572408808966,0.27800495133501507,0.06211497911903793,0.008022828665050385
0.47194836595617634,0.2546999749842523,0.23495266547357738,0.03839899358599414
0.1543408222756218,0.622014755705627,0.18096978887855564,0.0426746331401956
0.42833463379055087,0.16966960733237887,0.15557238990699387,0.24642336897007638
0.07080815128847058,0.3818136809768748,0.06338351014302952,0.483994657591625
0.034561459502317704,0.20762323716456935,0.49381430651697084,0.26400099681614203
0.2762823189865904,0.23656749883545888,0.23929978617928696,0.24785039599866385
0.1490034284746314,0.037743506237823736,0.14230565948380824,0.6709474058037367
0.05028327740713502,0.44866385037286693,0.22635999185503577,0.2746928803649622
0.09327845979547594,0.5084359941464085,0.32529173158834823,0.07299381446976733
0.061029001582209266,0.45321333101593064,0.43242389208948606,0.053333775312374175
0.0016368101299254055,0.7685525712625497,0.02215706771653159,0.20765355089099324
0.5198643702105262,0.0010536928940462758,0.2222730640796214,0.25680887281580606
0.18461829843681218,0.17649909583827764,0.5337497660080144,0.1051328397168957
0.01364340683880909,0.24731753977017185,0.7337447237893704,0.0052943296016486315
0.3732634362093258,0.2723030015125266,0.28966091060029975,0.06477265167784793
0.05851093690718562,0.5278543501620095,0.1377872040489321,0.2758475088818727
0.2120594145360378,0.23740112919369663,0.3123563366409739,0.23818311962929167
0.14398976778945435,0.7225715489412732,0.13017496171422288,0.0032637215550494645
0.006243406871991859,0.5389126151457401,0.44311774109923535,0.011726236883032625
0.6226454049001114,0.12083670977124292,0.003071686203535111,0.2534461991251106
